,WtDate,TubingPress,IA,WtOilVol,WtGasVol,WtGasRate,WtGasLiftVol,WtWaterVol,WtrLift,WtTotalFluid,WtWaterCut,WtGOR,WtSeparatorPress,WtRemarks,WtInfoOnly,well,HeaderP,WHP,BHP,Optimal_RP,PI
135,2024-02-17,322.8,3393.6,724.6,187.5,187.5,0.0,285.3,2893.8,1009.9,28.3,258.7,300.8,,No,MPI-27,290.7320957160336,319.59041821542627,419.71988212435195,529.0,9.241388274756298
136,2024-03-09,371.9,3393.3,651.2,193.3,193.3,0.0,358.8,2904.5,1010.0,35.5,296.9,350.4,,No,MPI-27,284.71582426249194,361.58545598113255,415.4710549805949,529.0,8.896409632163534
137,2024-03-10,371.2,3393.6,655.4,191.2,191.2,0.0,334.5,1892.6,989.9,33.8,291.7,349.6,,No,MPI-27,282.30094178264727,356.20538563106885,413.66590492228056,529.0,8.582891289283905
138,2024-03-13,371.5,3393.3,645.8,186.8,186.8,0.0,365.5,2898.1,1011.4,36.1,289.2,350.3,,No,MPI-27,280.5019643768407,360.07727714987607,414.808596153847,529.0,8.857058989857347
139,2024-04-06,361.3,3393.4,662.7,192.1,192.1,0.0,353.3,2903.7,1016.0,34.8,289.9,340.5,WP - Adjusted TI to be accurate,No,MPI-27,279.44386210661537,342.45477156357396,412.311235658915,529.0,8.706922262285676
140,2024-04-08,361.6,3389.5,649.7,190.4,190.4,0.0,357.4,2905.2,1007.1,35.5,293.1,340.5,,No,MPI-27,286.5883745386301,359.2511315175882,414.19804646596896,529.0,8.772498803354097
141,2024-04-16,361.2,3389.9,658.7,176.7,176.7,0.0,342.7,2907.5,1001.4,34.2,268.3,340.5,,No,MPI-27,293.0393540024892,354.28135520747423,411.88066569148987,529.0,8.550253516316616
142,2024-05-02,330.3,3284.6,747.4,188.8,188.8,0.0,205.6,2882.6,953.0,21.6,252.6,310.5,,No,MPI-27,257.4331495244346,330.44526070047243,409.9812829048845,529.0,8.007143945589638
143,2024-01-12,333.9,3302.7,1254.1,311.5,311.5,0.0,234.6,4520.1,1488.6,15.8,248.4,300.8,,No,MPI-29,264.8519023397377,331.63523820677506,517.1100961055276,728.0,7.058659388193774
144,2024-01-14,333.8,3300.5,1249.5,296.4,296.4,0.0,208.0,4535.5,1457.5,14.3,237.2,300.8,,No,MPI-29,267.9427410294945,321.09803888455536,519.7453619346737,728.0,6.998643648660563
145,2024-01-23,332.7,3398.1,1268.2,267.4,267.4,0.0,321.3,4439.9,1589.5,20.2,210.8,300.7,,No,MPI-29,257.43562493261464,327.570289542733,526.031200501253,728.0,7.870027469316424
146,2024-01-25,332.9,3397.5,1265.4,276.7,276.7,0.0,336.6,4432.9,1602.0,21.0,218.7,300.8,,No,MPI-29,269.3766575214176,319.47596814124915,529.2330837939699,728.0,8.059691374088938
147,2024-02-04,331.9,3401.3,1244.6,261.3,261.3,0.0,325.9,4428.0,1570.6,20.8,209.9,300.6,,No,MPI-29,259.01583712664325,322.4004708513992,548.0874512071156,728.0,8.729796840397592
148,2024-02-09,331.4,3402.3,1224.6,254.0,254.0,0.0,366.8,4436.7,1591.4,23.0,207.4,300.6,,No,MPI-29,256.521848827667,312.8538083600138,533.5611048628427,728.0,8.184576439181194
149,2024-02-15,330.5,3403.6,1206.0,222.6,222.6,0.0,309.8,4439.3,1515.8,20.4,184.6,300.6,,No,MPI-29,261.59677084647114,312.8787810234538,550.1665758883248,728.0,8.523706989120972
150,2024-02-24,368.2,3398.0,1173.8,183.0,183.0,0.0,156.5,4437.9,1330.3,11.8,155.9,340.4,,No,MPI-29,298.27095161366856,355.73660352146607,586.2134231457802,728.0,9.382411434953887
151,2024-03-02,377.8,3401.2,1078.3,199.9,199.9,0.0,267.7,4426.9,1346.0,19.9,185.4,350.3,,No,MPI-29,291.4388548070635,369.86418705833165,592.1509469696966,728.0,9.908055816184104
152,2024-03-11,377.6,3396.6,1081.3,189.1,189.1,0.0,253.7,5781.9,1335.0,19.0,174.9,350.1,,No,MPI-29,280.84832845588267,327.82839114207843,583.2334554430375,728.0,9.221743905579695
153,2024-04-04,367.3,3303.8,1139.6,203.4,203.4,0.0,160.8,4406.8,1300.4,12.4,178.5,340.4,,No,MPI-29,298.04449736002346,355.23355383720906,628.9900196052625,728.0,13.134029466681104
154,2024-04-06,368.5,3403.8,1066.1,195.4,195.4,0.0,352.8,4450.9,1418.9,24.9,183.2,340.4,,No,MPI-29,279.44386210661537,340.748730919409,601.747355696202,728.0,11.238576489421824
155,2024-04-11,368.2,3397.1,1111.5,209.1,209.1,0.0,317.7,4433.2,1429.2,22.2,188.2,340.4,,No,MPI-29,287.72302038067346,358.7636849678709,603.5033636591476,728.0,11.479828226740782
156,2024-05-03,335.9,3276.5,1204.8,191.8,191.8,0.0,98.2,4389.2,1303.0,7.5,159.2,310.4,,No,MPI-29,254.85262625079142,277.516680504489,585.8816016539439,728.0,9.168411797234128
157,2024-01-08,377.7,3294.1,1085.0,1361.4,1361.4,0.0,1412.8,4261.6,2497.8,56.6,"1,254.7",307.7,,No,MPI-31,268.79103914861247,372.03858797250825,708.6530701785699,808.0,25.14219618552521
158,2024-01-12,367.6,3294.1,1050.2,1294.3,1294.3,0.0,1346.6,4272.7,2396.8,56.2,"1,232.4",302.1,,No,MPI-31,264.8519023397377,363.0666984802431,681.2950779497099,808.0,18.916392206521333
159,2024-01-14,369.8,3294.0,1083.7,1316.1,1316.1,0.0,1391.4,4275.6,2475.1,56.2,"1,214.4",302.4,,No,MPI-31,267.9427410294945,358.12106321839076,669.8666987588656,808.0,17.918199143588886
160,2024-02-09,369.4,3390.2,1027.1,1420.8,1420.8,0.0,1278.1,4221.3,2305.3,55.4,"1,383.2",302.2,,No,MPI-31,256.521848827667,332.0737248062017,665.5507651542646,808.0,16.183309110059536
161,2024-02-12,369.4,3390.5,1051.8,1403.8,1403.8,0.0,1187.8,4223.7,2239.6,53.0,"1,334.7",303.7,,No,MPI-31,257.03253440417336,308.04070497925306,665.3641576208174,808.0,15.701523282249463
162,2024-02-18,405.3,3388.8,1008.8,1392.7,1392.7,0.0,1153.8,4213.5,2162.6,53.4,"1,380.5",343.9,,No,MPI-31,299.89091790268,398.6145120879122,668.4424111954459,808.0,15.496111809646202
163,2024-03-03,413.7,3388.7,1001.6,1563.0,1563.0,0.0,1063.9,4203.9,2065.6,51.5,"1,560.5",351.8,,No,MPI-31,301.27591028011943,356.4010670212766,670.9178365259743,808.0,15.068335279019644
164,2024-03-07,415.0,3388.2,1032.5,1502.4,1502.4,0.0,986.8,4206.4,2019.3,48.9,"1,455.1",351.9,,No,MPI-31,279.67503697604826,402.101798206278,669.1728790163937,808.0,14.545428772800479
165,2024-03-11,419.0,3390.6,1022.7,1003.3,1003.3,0.0,900.7,5497.9,1923.5,46.8,981.0,357.1,,No,MPI-31,280.84832845588267,376.1674630705395,667.8025355048866,808.0,13.719934286450975
166,2024-04-04,435.9,3286.0,987.3,764.2,764.2,0.0,625.1,4228.6,1612.4,38.8,774.0,379.6,,No,MPI-31,298.04449736002346,422.89310673575125,620.1230421750661,808.0,8.582212628237542
167,2024-04-17,399.2,3382.8,1026.4,1359.5,1359.5,0.0,1023.4,4288.3,2049.8,49.9,"1,324.6",341.7,,No,MPI-31,284.90067277323993,394.917409848485,591.908766170501,808.0,9.485808210143963
168,2024-04-21,389.3,3376.6,1031.9,789.4,789.4,0.0,932.3,4274.6,1964.2,47.5,765.1,332.4,,No,MPI-31,283.77803978317974,361.30793636363643,585.2244887207696,808.0,8.816947557301486
169,2024-05-03,389.6,3277.2,1028.7,503.4,503.4,0.0,647.4,4259.3,1676.0,38.6,489.4,336.0,,No,MPI-31,254.85262625079142,361.72656528028887,565.6100763135232,808.0,6.9144788467686045
170,2023-12-31,421.2,3300.5,1714.0,1890.7,1890.7,0.0,0.0,4523.1,1714.0,0.0,"1,103.1",312.2,,No,MPI-33,270.7082367935408,308.5965574556829,804.651168686869,904.0,17.252341847864898
171,2024-01-12,403.8,3301.3,1489.6,1871.6,1871.6,0.0,0.0,4494.9,1489.6,0.0,"1,256.4",308.0,,No,MPI-33,264.8519023397377,388.81212619718315,784.5912741463414,904.0,12.474800223775775
172,2024-01-21,391.6,3401.5,1415.7,1791.1,1791.1,0.0,85.3,4482.8,1501.1,5.7,"1,265.1",302.2,,No,MPI-33,256.0272456408206,301.8615423690206,766.7818976284583,904.0,10.939518722795864
173,2024-01-23,392.9,3400.4,1417.4,1829.1,1829.1,0.0,51.9,4478.9,1469.3,3.5,"1,290.5",302.7,,No,MPI-33,257.43562493261464,385.51494834710746,765.7004563909773,904.0,10.624040843936248
174,2024-02-26,427.8,3392.7,1288.4,1713.0,1713.0,0.0,494.5,4062.2,1782.9,27.7,"1,329.5",345.4,,No,MPI-33,304.16000733532985,404.15122357658373,719.5215181818185,904.0,9.664541806871505
175,2024-03-07,425.5,3383.3,1209.2,1776.2,1776.2,0.0,480.7,4066.0,1689.9,28.4,"1,469.0",352.0,,No,MPI-33,279.67503697604826,395.3318182539683,714.8563633451964,904.0,8.93447979476122
176,2024-03-12,458.6,3395.5,1021.6,886.5,886.5,0.0,364.9,3975.6,1386.5,26.3,867.8,388.8,,No,MPI-33,278.6944544709572,446.90244823529423,711.9543879699247,904.0,7.219639050033943
177,2024-04-07,419.8,3420.2,1147.6,1645.2,1645.2,0.0,540.4,4032.1,1688.0,32.0,"1,433.6",341.8,,No,MPI-33,280.79666456509074,408.5618013975157,679.0288759906756,904.0,7.503185164021483
178,2024-04-11,416.6,3418.7,1155.7,1619.2,1619.2,0.0,541.5,4030.1,1697.1,31.9,"1,401.0",341.8,,No,MPI-33,287.72302038067346,386.01434562500015,669.5487355353074,904.0,7.238604593900905
179,2024-05-03,420.7,3313.6,1135.2,1111.4,1111.4,0.0,205.1,4006.1,1340.4,15.3,979.0,350.6,,No,MPI-33,254.85262625079142,369.2334302356024,630.8871037209304,904.0,4.90786051578599
180,2024-05-04,403.7,3306.0,1104.5,1171.2,1171.2,0.0,381.1,4011.0,1485.7,25.7,"1,060.4",332.6,,No,MPI-33,252.2625137362641,440.07014801762125,629.6727813099045,904.0,5.415795075290649
181,2024-01-10,412.3,3284.2,1234.8,200.5,200.5,0.0,531.1,4766.0,1765.9,30.1,162.4,364.4,,No,MPI-36,257.45347995151,351.83692168105506,667.635080922299,771.0,17.084132757580416
182,2024-01-13,416.2,3284.0,1234.5,219.7,219.7,0.0,491.4,4777.3,1725.8,28.5,178.0,368.9,,No,MPI-36,267.66183082389034,336.6426316269972,664.6911034515508,771.0,16.23382478825264
183,2024-01-14,415.7,3283.8,1225.9,242.6,242.6,0.0,507.3,4764.3,1733.3,29.3,197.9,367.7,,No,MPI-36,267.9427410294945,413.84921264975304,671.7543305546756,771.0,17.46474188432871
184,2024-02-20,415.7,3387.7,1231.6,453.3,453.3,0.0,1320.7,4131.3,2552.3,51.7,368.0,370.7,,No,MPI-36,311.4080363846371,375.9155540094341,634.8976926081343,771.0,18.752804775391645
185,2024-02-26,427.3,3380.1,1210.3,439.2,439.2,0.0,1208.8,4124.2,2419.2,50.0,362.9,382.5,,No,MPI-36,304.16000733532985,408.83314199488444,638.7348179179821,771.0,18.29052787679111
186,2024-03-01,415.0,3380.1,1206.3,378.0,378.0,0.0,1608.3,4128.4,2814.6,57.1,313.4,369.4,,No,MPI-36,302.1317289786819,407.2718449123558,635.2920267238636,771.0,20.740122573880736
187,2024-03-03,404.0,3381.5,1288.5,478.4,478.4,0.0,1593.6,4125.6,2882.0,55.3,371.3,357.0,,No,MPI-36,301.27591028011943,378.8750239800004,626.1948665119147,771.0,19.902609324531536
188,2024-03-04,416.3,3380.8,1248.8,435.4,435.4,0.0,1312.2,4133.8,2561.0,51.2,348.6,371.6,,No,MPI-36,296.17947124661265,407.07286759434993,633.4751116879081,771.0,18.6220838382955
189,2024-03-08,405.5,3380.5,1317.5,1039.5,1039.5,0.0,1503.5,4126.2,2821.0,53.3,789.0,358.4,,No,MPI-36,282.40778466227664,337.20713025059683,623.9727954207923,771.0,19.18692535897496
190,2024-03-17,410.2,3261.7,1202.3,1067.3,1067.3,0.0,1286.4,4076.5,2488.7,51.7,887.7,366.2,,No,MPI-36,289.9932568345316,380.60330129406464,637.779731224679,771.0,18.681091269957196
191,2024-04-07,388.8,3380.7,1271.5,401.9,401.9,0.0,1406.8,4349.2,2678.2,52.5,316.1,343.8,,No,MPI-36,280.79666456509074,388.59999857808907,612.1409221739151,771.0,16.858967310209547
192,2024-04-12,386.8,3377.5,1272.2,494.1,494.1,0.0,1558.8,4304.0,2831.0,55.1,388.4,341.9,,No,MPI-36,285.5775324687803,372.3377739208233,610.1233474470741,771.0,17.597332832796518
193,2024-05-05,348.8,3264.5,1224.3,174.5,174.5,0.0,1417.9,4428.1,2642.2,53.7,142.6,311.0,,No,MPI-36,260.36904836512247,344.1426131474093,609.3557633590245,771.0,16.345773006856614
194,2024-01-10,338.7,3302.5,830.1,142.2,142.2,0.0,1367.3,3618.1,2197.4,62.2,171.4,301.7,,No,MPI-40,257.45347995151,321.62545368678406,0.0,100.0,21.974
195,2024-02-03,333.4,3398.6,788.9,172.2,172.2,0.0,932.9,3586.8,1721.8,54.2,218.3,297.5,,No,MPI-40,268.4036549573405,307.22327203980086,0.0,100.0,17.218
196,2024-02-08,335.6,3370.0,847.1,337.4,337.4,0.0,1544.8,3532.2,2391.9,64.6,398.2,300.8,,No,MPI-40,262.08799077144903,335.06061084861176,0.0,100.0,23.919
197,2024-02-10,337.1,3391.5,840.1,160.5,160.5,0.0,1260.4,3544.7,2100.5,60.0,191.1,303.5,,No,MPI-40,265.4676795414898,318.3026258186397,0.0,100.0,21.005
198,2024-02-12,332.7,3391.6,863.1,297.5,297.5,0.0,1341.6,3549.7,2204.7,60.9,344.7,300.7,,No,MPI-40,257.03253440417336,318.3960693152122,0.0,100.0,22.046999999999997
199,2024-02-20,369.1,3398.2,808.7,133.1,133.1,0.0,1078.9,3532.9,1887.6,57.2,164.6,340.8,,No,MPI-40,311.4080363846371,348.54698068311217,0.0,100.0,18.875999999999998
200,2024-03-01,377.3,3390.5,767.7,146.0,146.0,0.0,1103.2,3527.4,1870.9,59.0,190.2,350.6,,No,MPI-40,302.1317289786819,375.5594028996281,0.0,100.0,18.709
201,2024-03-03,377.9,3390.0,832.1,150.0,150.0,0.0,1032.2,3538.8,1864.3,55.4,180.3,350.6,,No,MPI-40,301.27591028011943,348.77912582228737,0.0,100.0,18.643
202,2024-03-05,378.9,3389.4,807.2,88.6,88.6,0.0,983.8,3535.1,1791.0,54.9,109.8,350.8,,No,MPI-40,277.9034952547922,378.87695057304205,0.0,100.0,17.91
203,2024-03-08,377.0,3389.1,839.5,177.4,177.4,0.0,1142.6,3503.9,1982.1,57.6,211.3,348.4,,No,MPI-40,282.40778466227664,353.00137492330003,0.0,100.0,19.820999999999998
204,2024-04-08,373.7,3387.7,778.7,320.7,320.7,0.0,1176.9,3505.8,1955.6,60.2,411.9,340.9,,No,MPI-40,286.5883745386301,336.2980913634762,0.0,100.0,19.555999999999997
205,2024-04-17,374.0,3393.3,795.5,171.4,171.4,0.0,911.5,3522.4,1707.0,53.4,215.5,341.7,,No,MPI-40,284.90067277323993,369.78352880703875,0.0,100.0,17.07
206,2024-05-05,345.4,3281.9,742.7,341.7,341.7,0.0,1093.3,3460.6,1836.1,59.5,460.1,311.0,,No,MPI-40,260.36904836512247,343.3026361931565,0.0,100.0,18.361
207,2024-01-10,288.6,280.0,172.2,16.4,16.4,0.0,1109.1,0.0,1281.3,86.6,95.4,276.4,,No,MPJ-06,261.9203115107913,288.8765407407406,431.47467248908293,615.0,6.981597675796445
208,2024-01-12,289.5,0.0,180.8,18.4,18.4,0.0,1175.9,0.0,1356.7,86.7,102.0,277.9,,No,MPJ-06,269.36262313432854,289.824023920266,426.5290476190478,615.0,7.198456753472185
209,2024-01-18,287.6,280.0,187.1,14.3,14.3,0.0,1197.0,0.0,1384.1,86.5,76.5,275.5,,No,MPJ-06,259.47352575250824,288.0920428571428,430.7314285714284,615.0,7.511318882376648
210,2024-01-22,286.4,280.0,178.0,8.0,8.0,0.0,1152.1,0.0,1330.1,86.6,45.2,274.7,,No,MPJ-06,263.29178092105246,288.28167017543853,413.28713235294117,615.0,6.594026526494598
211,2024-01-25,290.4,280.0,171.4,31.7,31.7,0.0,1157.2,0.0,1328.6,87.1,184.7,279.5,,No,MPJ-06,275.69332083333313,285.08437590361456,409.25714285714287,615.0,6.457575336758783
212,2024-02-02,290.8,260.0,189.5,19.9,19.9,0.0,1182.4,0.0,1371.9,86.2,105.2,278.5,,No,MPJ-06,269.5257914893618,286.8653429508197,413.04941176470584,615.0,6.79324587260716
213,2024-02-04,291.1,260.0,184.1,34.0,34.0,0.0,1168.6,0.0,1352.7,86.4,184.7,278.9,,No,MPJ-06,264.609384341637,286.31368101265815,405.9052631578947,615.0,6.469316351188078
214,2024-02-07,287.5,260.0,186.0,8.9,8.9,0.0,1170.1,0.0,1356.2,86.3,47.9,274.8,,No,MPJ-06,258.6585655913977,286.8264666666667,401.149808429119,615.0,6.341822703256664
215,2024-02-08,289.6,260.0,189.4,15.0,15.0,0.0,1149.6,0.0,1338.9,85.9,79.2,277.0,,No,MPJ-06,265.60455103448254,283.1650007067139,399.294578313253,615.0,6.207076250240874
216,2024-02-12,289.2,280.0,193.2,18.5,18.5,0.0,1145.3,0.0,1338.5,85.6,95.7,276.3,,No,MPJ-06,261.1309092857143,286.45213203883486,400.68474576271177,615.0,6.245472375559524
217,2024-02-18,299.7,280.0,182.4,38.1,38.1,0.0,1145.6,0.0,1328.0,86.3,209.0,287.3,,No,MPJ-06,304.1435520000001,313.41612839506183,423.7097345132743,615.0,6.942329222143061
218,2024-02-27,323.9,220.0,185.6,8.1,8.1,0.0,1081.2,0.0,1266.8,85.4,43.8,310.4,,No,MPJ-06,307.74758283582094,322.2123310344827,430.6900497512437,615.0,6.873204611526654
219,2024-03-02,318.8,300.0,181.3,7.7,7.7,0.0,1087.0,0.0,1268.3,85.7,42.7,305.7,,No,MPJ-06,296.3121074204947,321.8653680000001,431.2499999999997,615.0,6.902312925170057
220,2024-03-05,305.8,300.0,192.1,8.6,8.6,0.0,1133.4,0.0,1325.5,85.5,44.6,293.7,,No,MPJ-06,282.3149073684211,306.0174857142856,422.2075313807531,615.0,6.875268569841179
221,2024-03-09,308.2,280.0,186.3,8.2,8.2,0.0,1103.8,0.0,1290.1,85.6,44.2,295.5,,No,MPJ-06,287.94755785714295,306.4023459074733,422.71604938271605,615.0,6.709348314606741
222,2024-03-10,305.5,280.0,181.0,7.9,7.9,0.0,1110.4,0.0,1291.4,86.0,43.6,293.3,,No,MPJ-06,286.5418975609757,304.7392549019607,420.891549295775,615.0,6.6529818527467715
223,2024-04-03,315.4,280.0,151.0,6.7,6.7,0.0,1200.0,0.0,1351.0,88.8,44.6,302.7,,No,MPJ-06,302.51296282527903,316.10097391304333,466.48050847457614,615.0,9.096449133538362
224,2024-04-04,308.9,280.0,144.8,6.6,6.6,0.0,1170.0,0.0,1314.8,89.0,45.4,296.2,,No,MPJ-06,301.5757024911034,312.1024000000001,459.73977272727274,615.0,8.46836323181755
225,2024-04-08,312.4,300.0,144.0,6.9,6.9,0.0,1161.3,0.0,1305.4,89.0,48.0,299.6,,No,MPJ-06,290.73023826714797,312.3944999999999,448.85084745762714,615.0,7.8567960174644
226,2024-04-12,306.2,280.0,147.3,6.3,6.3,0.0,1207.8,0.0,1355.1,89.1,43.0,293.4,,No,MPJ-06,286.8514817843865,306.58200000000033,477.7806282722512,615.0,9.875427812689573
227,2024-04-20,303.0,200.0,156.2,6.9,6.9,0.0,1192.0,0.0,1348.2,88.4,44.0,290.3,,No,MPJ-06,288.7793008064515,306.55542602230486,459.8170212765956,615.0,8.68780848963474
228,2024-05-01,277.5,260.0,145.2,6.2,6.2,0.0,1126.2,0.0,1271.4,88.6,42.6,265.0,,No,MPJ-06,261.06130217391313,280.25375827338104,508.4340579710147,615.0,11.930641026512829
229,2024-05-03,271.8,260.0,157.0,6.7,6.7,0.0,1130.7,0.0,1287.7,87.8,42.6,259.3,,No,MPJ-06,256.75748172043006,273.16992713754667,511.3040322580648,615.0,12.418033488097217
230,2024-05-05,272.2,260.0,148.7,6.3,6.3,0.0,1136.0,0.0,1284.7,88.4,42.6,259.9,,No,MPJ-06,261.54287816091954,273.17028896797126,515.1389473684212,615.0,12.864875405827066
231,2024-02-20,298.1,120.0,154.4,35.7,35.7,0.0,1522.5,0.0,1676.9,90.8,231.2,285.7,,No,MPJ-10,316.87130357142865,323.91321111111097,1421.3458333333333,1870.0,3.737622704941631
232,2024-02-22,298.7,220.0,89.4,5.7,5.7,0.0,1590.5,0.0,1679.9,94.7,64.1,287.8,,No,MPJ-10,289.7175701149425,301.2271884057971,1340.1416666666673,1870.0,3.1704700942075754
233,2024-03-10,305.2,300.0,106.2,6.7,6.7,0.0,1475.6,0.0,1581.9,93.3,63.4,292.8,,No,MPJ-10,286.5418975609757,306.99665084745743,896.0766355140186,1870.0,1.624255108444695
234,2024-03-11,302.9,300.0,104.8,7.2,7.2,0.0,1478.7,0.0,1583.5,93.4,68.9,290.4,,No,MPJ-10,283.91089534883736,302.082997333333,864.4516129032257,1870.0,1.5747626074682406
235,2024-03-13,301.7,300.0,100.8,6.4,6.4,0.0,1457.4,0.0,1558.3,93.5,63.6,289.4,,No,MPJ-10,284.5252528301885,301.1764608695651,825.4415094339622,1870.0,1.4918264645530475
236,2024-04-03,315.6,240.0,21.9,1.4,1.4,0.0,878.6,0.0,900.5,97.6,63.1,303.8,,No,MPJ-10,302.51296282527903,312.92911549295775,1770.851908396947,1870.0,9.082373502509972
237,2024-04-05,294.6,240.0,38.1,2.5,2.5,0.0,1033.7,0.0,1071.8,96.4,66.9,282.6,,No,MPJ-10,285.04651999999976,291.88280000000003,1483.126970954356,1870.0,2.7704179912566276
238,2024-04-07,298.7,280.0,39.9,2.9,2.9,0.0,1210.4,0.0,1250.3,96.8,73.7,286.4,,No,MPJ-10,284.22023320754715,297.9395047619046,1294.669458128079,1870.0,2.173185515116177
239,2024-04-15,312.8,310.0,97.0,7.2,7.2,0.0,1289.0,0.0,1386.0,93.0,74.2,299.5,WT - Corrected w/ SO,No,MPJ-10,299.0600608695651,314.88775999999996,1066.4943661971831,1870.0,1.7249412346250323
240,2024-05-01,279.0,280.0,76.3,4.8,4.8,0.0,1321.4,0.0,1397.7,94.5,62.9,266.2,,No,MPJ-10,261.06130217391313,280.18986407766994,584.5289340101522,1870.0,1.087305686591812
241,2024-05-03,277.3,280.0,78.4,4.9,4.9,0.0,1246.5,0.0,1324.9,94.1,62.9,265.0,,No,MPJ-10,256.75748172043006,277.6929692307691,573.4732954545456,1870.0,1.021884081025923
242,2024-01-25,276.1,360.0,205.2,25.5,25.5,0.0,1154.2,0.0,1359.4,84.9,124.3,275.6,,No,MPJ-28,275.69332083333313,279.764313111546,413.08192307692286,549.0,10.001612962559445
243,2024-01-26,276.5,340.0,203.4,25.5,25.5,0.0,1163.2,0.0,1366.6,85.1,125.2,275.9,,No,MPJ-28,282.66852733812954,285.4904213333335,412.9092369477914,549.0,10.041827743119715
244,2024-02-02,271.5,340.0,198.9,15.5,15.5,0.0,1144.6,0.0,1343.5,85.2,78.0,271.9,,No,MPJ-28,269.5257914893618,274.8192768361582,434.1669491525425,549.0,11.699593366936536
245,2024-02-07,264.5,340.0,197.8,18.4,18.4,0.0,1138.9,0.0,1336.8,85.2,93.2,264.1,,No,MPJ-28,258.6585655913977,262.74947091633464,421.9399999999998,549.0,10.521013694317631
246,2024-02-08,268.6,340.0,193.8,15.7,15.7,0.0,1116.8,0.0,1310.6,85.2,81.2,268.2,,No,MPJ-28,265.60455103448254,270.09672304900187,420.34280000000024,549.0,10.18675985487017
247,2024-02-12,268.3,320.0,190.2,16.2,16.2,0.0,1102.5,0.0,1292.7,85.3,85.4,268.2,,No,MPJ-28,261.1309092857143,271.5127649737302,416.3254166666667,549.0,9.743388428454335
248,2024-02-20,307.1,360.0,181.4,26.4,26.4,0.0,1027.0,0.0,1208.3,85.0,145.6,307.8,,No,MPJ-28,316.87130357142865,317.69106078886307,430.0170403587446,549.0,10.155235704702053
249,2024-02-27,305.2,360.0,183.6,13.2,13.2,0.0,1068.5,0.0,1252.1,85.3,71.6,306.1,,No,MPJ-28,307.74758283582094,311.31706083150993,433.977375565611,549.0,10.885684500393403
250,2024-03-01,300.3,360.0,185.0,13.6,13.6,0.0,1078.0,0.0,1263.0,85.4,73.3,301.2,,No,MPJ-28,307.5403667870036,311.0653403341287,423.8626126126126,549.0,10.092906895124278
251,2024-03-02,294.5,360.0,185.0,9.4,9.4,0.0,1078.9,0.0,1263.9,85.4,51.0,294.6,,No,MPJ-28,296.3121074204947,293.8455856179774,419.6299999999996,549.0,9.769652933446674
252,2024-03-05,292.7,360.0,184.8,11.8,11.8,0.0,1074.9,0.0,1259.8,85.3,63.6,292.9,,No,MPJ-28,282.3149073684211,298.93404602917377,419.0727969348657,549.0,9.696198873521853
253,2024-03-08,297.9,380.0,184.3,8.6,8.6,0.0,1070.2,0.0,1254.5,85.3,46.6,298.3,,No,MPJ-28,285.9046165467624,301.3197,419.57472118959106,549.0,9.692851439305594
254,2024-03-09,297.5,380.0,183.3,16.1,16.1,0.0,1073.9,0.0,1257.2,85.4,87.8,297.8,,No,MPJ-28,287.94755785714295,291.25131428571433,416.8103004291847,549.0,9.510574606658407
255,2024-03-10,299.7,380.0,183.4,7.9,7.9,0.0,1074.6,0.0,1258.1,85.4,43.1,300.0,,No,MPJ-28,286.5418975609757,298.2352515254245,417.5743902439024,549.0,9.57271571602223
256,2024-04-05,290.9,360.0,195.3,17.6,17.6,0.0,1117.3,0.0,1312.6,85.1,90.0,291.0,,No,MPJ-28,285.04651999999976,289.93523838771563,416.2862385321104,549.0,9.890458875416524
257,2024-04-06,291.2,360.0,188.3,14.4,14.4,0.0,1093.9,0.0,1282.2,85.3,76.5,291.4,,No,MPJ-28,283.22370671641784,293.46012903225807,414.88253275109184,549.0,9.560275975241684
258,2024-04-08,296.3,360.0,185.1,13.8,13.8,0.0,1070.2,0.0,1255.3,85.3,74.5,296.8,,No,MPJ-28,290.73023826714797,298.3036618867925,417.9714285714286,549.0,9.580353249018753
259,2024-04-12,293.8,360.0,197.7,13.8,13.8,0.0,1156.9,0.0,1354.5,85.4,69.8,294.0,,No,MPJ-28,286.8514817843865,295.75022683363125,449.2151832460731,549.0,13.574209424468329
260,2024-05-02,295.4,320.0,187.9,8.1,8.1,0.0,1098.9,0.0,1286.8,85.4,43.3,294.4,,No,MPJ-28,258.57812291666664,299.04234490674315,413.8756972111554,549.0,9.523083364291992
261,2024-05-04,291.0,340.0,189.3,13.3,13.3,0.0,1107.1,0.0,1296.4,85.4,70.0,289.5,,No,MPJ-28,255.2587714285715,293.89799999999997,412.20240963855423,549.0,9.476775114054712
262,2024-01-30,284.8,860.0,498.0,19.2,19.2,0.0,301.0,0.0,799.0,37.7,38.5,263.6,WT - Corrected by SO,No,MPJ-29,254.59466029411772,294.4188562146893,1010.7175572519086,1110.0,8.04774719360297
263,2024-02-23,307.0,780.0,481.5,4.5,4.5,0.0,211.3,0.0,692.8,30.5,9.3,308.5,WT - Well test ran through the calculator with an average W/C of 30.5%,No,MPJ-29,314.22406604651155,334.51773793103536,976.0792929292946,1110.0,5.173210440370705
264,2024-03-22,324.9,760.0,431.0,9.6,9.6,0.0,212.0,0.0,643.0,33.0,22.3,303.5,WT - Well test ran through calculator average shake out 33%,No,MPJ-29,297.9195920577618,320.3641621777859,931.8464566929127,1110.0,3.6092462045037546
